ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day
181-34-1658,676326153472,Cynthia,Pacheco,F,961 Drew Curve,New Canaan,CT,6840,41.151,-73.4944,19738,Energy manager,1981-09-24,584938817144,adults_2550_female_urban.json,7d2833cef3fa26f0ff4bcd5f957baa21,2023-04-26,18:49:15,1682531355,personal_care,19.21,0,fraud_Bins-Howell,41.338299,-72.854969,4,8,13,40434,15,0,2,0,79.78,57.95,31.43,2868.88,90153.61,416215.28,4,4,16,20
111-58-4948,503809844692,Veronica,Palmer,F,5948 Hannah Drive Suite 291,Glendale,CA,91205,34.1378,-118.2424,172817,Firefighter,1991-01-14,423750382552,adults_2550_female_urban.json,446f2b250d77627bc2f6aa055a81a69e,2022-06-20,10:33:09,1655717589,grocery_pos,35.68,0,"fraud_Schumm, Bauch and Ondricka",33.832917,-118.584998,0,3,9,32966,15,0,0,0,59.01,43.42,62.85,4450.72,9182.39,898435.1,5,8,21,17
115-95-4037,6011923457023700,Summer,Cummings,F,05496 Trevino Club,Denver,CO,80206,39.7331,-104.9524,990452,"Loss adjuster, chartered",1983-12-29,810472905279,adults_2550_female_urban.json,e66aa593cce2921af55e69bbda908ff3,2022-12-29,17:35:27,1672331727,health_fitness,16.53,0,"fraud_Mueller, Gerhold and Mueller",40.49098,-105.180305,2,7,12,48678,16,0,3,0,6.65,5.12,33.38,322.21,53174.73,966320.36,7,7,23,39
078-69-9361,3544312907616888,Michael,Hernandez,M,705 Johnson Way Apt. 660,Roslindale,MA,2131,42.2836,-71.1295,29826,"Education officer, museum",1994-02-25,623171438455,adults_2550_male_urban.json,18cd0131668e6236666e596565d90a7b,2022-07-06,02:13:20,1657070000,grocery_pos,11.4,0,"fraud_Goldner, Kovacek and Abbott",42.898248,-71.143555,0,4,9,82211,17,0,2,0,82.36,31.22,39.74,3860.17,85981.43,403823.0,4,4,8,47
021-24-5285,568717989459,Kyle,Cain,M,7520 Carlos Fork Suite 580,Opa Locka,FL,33056,25.9484,-80.2479,107314,"Psychologist, educational",1991-06-25,831373061504,adults_2550_male_urban.json,c502718bd91dec260165d7de46db2584,2023-04-13,12:39:27,1681385967,personal_care,97.72,0,fraud_Kub PLC,26.561615,-81.164249,2,7,16,13086,12,0,3,0,62.79,34.39,23.26,3887.09,14968.98,40469.28,2,6,10,37
724-29-9668,676206237387,Vincent,Smith,M,4479 Howard Rapid,Beresford,SD,57004,43.0874,-96.7813,3356,"Doctor, hospital",1991-10-05,371684192986,adults_2550_male_urban.json,18673f7b88dd60cb89f59881c93d2135,2022-12-01,14:45:22,1669902322,entertainment,6.43,0,fraud_Klein Group,42.19457,-96.299664,4,4,9,15043,22,1,3,0,18.05,58.36,33.24,1826.75,10161.51,96432.63,1,14,17,27
824-81-5789,3558720113052446,Antonio,Cohen,M,6892 Norris Plains Apt. 155,Godfrey,IL,62035,38.946,-90.206,16494,Oceanographer,1983-12-16,443459984744,adults_2550_male_urban.json,90e1049a0019ca54158a19075f8fda42,2022-11-10,17:12:09,1668096729,shopping_pos,132.17,0,fraud_Metz-Boehm,38.560581,-89.991531,4,7,12,22929,11,0,3,0,29.78,55.5,60.23,3232.7,97083.55,903925.02,7,9,18,24
461-38-4315,180070862095937,Erica,Brown,F,87829 Morris Row Suite 118,Albany,GA,31705,31.5464,-84.0783,101511,Broadcast engineer,1996-04-10,915016055940,adults_2550_female_urban.json,af5ec8bb55f599211d8bd0ea153afc51,2022-06-02,07:09:49,1654150189,grocery_net,19.84,0,fraud_Spinka-Welch,31.735039,-83.645554,0,2,11,60549,13,0,3,0,40.15,83.22,62.37,4072.52,5324.14,305228.49,2,9,16,14
178-37-8651,38532090071976,Joshua,Levine,M,1850 Ramos Inlet Apt. 250,Everett,MA,2149,42.4112,-71.0514,41550,"Pharmacist, community",1965-05-28,541845913519,adults_50up_male_urban.json,1adaf6d938368d72bb1137099ee025d0,2022-06-11,06:05:50,1654923950,gas_transport,2.61,0,fraud_Schmitt Inc,41.560574,-70.181888,0,3,9,69731,12,0,5,1,4.24,11.78,36.97,2542.58,36938.83,635332.66,0,4,16,4
104-04-0172,4872002997331668,Lawrence,Hart,M,0541 Aguilar Trail Suite 835,Sharon Hill,PA,19079,39.9035,-75.2695,9168,"Designer, jewellery",1965-09-27,646086427421,adults_50up_male_urban.json,f3cfb6cba0b33e185c4592ef040411bc,2022-10-26,01:19:07,1666743547,entertainment,79.73,0,"fraud_Parker, Nolan and Trantow",40.670243,-74.494715,0,3,13,77054,9,0,2,0,65.87,15.0,67.13,1617.15,76762.11,542885.6,0,8,8,36
812-51-4746,4377638195386,Patricia,Taylor,F,8992 Zachary Mews,Charlotte,NC,28270,35.1355,-80.7669,790689,Research scientist (physical sciences),1942-03-25,79160237325,adults_50up_female_urban.json,3a0cd03103a6ef83ec6f55a2dbb8cb4a,2023-01-04,20:48:10,1672861690,home,56.77,0,"fraud_Cole, Hills and Jewess",35.089893,-79.954662,0,0,5,14242,0,1,2,0,40.22,53.57,22.5,4549.95,48111.21,533941.43,4,9,12,43
467-94-8390,30341372307357,Johnny,Walsh,M,187 King Parks Suite 352,North Fort Myers,FL,33903,26.693,-81.9125,49442,IT sales professional,1955-10-05,350183769757,adults_50up_male_urban.json,4a6bfd41b1d81e39a4abc2bdad645ed5,2022-10-11,00:09:46,1665443386,shopping_pos,1.96,0,fraud_Kuhn LLC,26.100633,-81.704894,3,3,10,81967,15,0,1,0,36.63,26.43,62.99,4489.17,3210.37,641561.81,7,9,11,32
063-81-3061,4334511009060539,Aaron,Duran,M,430 Olivia Crescent Apt. 667,Los Angeles,CA,90042,34.1145,-118.1929,2383912,English as a second language teacher,1970-10-22,149441575929,adults_50up_male_urban.json,fe371cd9644a8860a10e14f6cac9384e,2022-09-09,11:19:43,1662718783,shopping_pos,15.63,0,fraud_Kuhn LLC,34.237931,-118.280681,2,4,10,4517,20,0,4,0,43.3,47.63,45.83,2207.85,72272.44,284322.99,1,1,19,47
029-15-6576,3599490133344378,Thomas,Barnes,M,348 Juan Views Suite 101,Lanett,AL,36863,32.8616,-85.2161,11672,Politician's assistant,1978-06-08,659250094381,adults_2550_male_urban.json,73eaa72a81065ac5be080ec518600d55,2022-12-08,17:20:00,1670516400,food_dining,128.77,0,fraud_Conroy-Emard,33.251801,-85.159394,4,6,13,41136,14,0,3,0,79.27,62.82,1.33,3712.67,70941.32,609165.79,1,4,23,39
073-89-8366,4609035149033313931,Stephen,Stevenson,M,720 Harris Cliffs Suite 676,Monroe City,MO,63456,39.6546,-91.723,4271,Economist,1966-06-13,261706429106,adults_50up_male_urban.json,78d1146cc860189702fef67d2a04ad88,2022-10-19,03:56:40,1666148200,shopping_pos,81.71,0,"fraud_Bahringer, Schoen and Corkery",39.077387,-92.593639,6,6,12,5099,17,0,2,0,22.84,42.61,48.57,4328.43,19373.6,260048.52,0,2,19,11
157-82-6312,6011976716979799,Robert,Whitaker,M,6241 Raymond Squares Apt. 035,Simi Valley,CA,93063,34.3046,-118.6844,126874,"Radiographer, diagnostic",1980-02-10,984206055405,adults_2550_male_urban.json,fb9123700f48fedb02501773d9e9d640,2023-01-18,12:30:17,1674041417,home,1019.24,0,"fraud_Witting, Beer and Ernser",34.154335,-117.886036,4,6,12,85305,12,0,2,0,82.85,35.88,25.19,112.06,21672.05,957704.24,2,11,15,26
074-71-6088,30197516447859,Shelby,Payne,F,439 Sherman Lane Apt. 108,Miami,FL,33170,25.5584,-80.4582,1737737,Tax adviser,1985-06-05,768127202490,adults_2550_female_urban.json,2491f9baac706f0b686cc04ea170829b,2022-08-30,20:48:29,1661888909,shopping_net,27.93,0,"fraud_Langworth, Boehm and Gulgowski",26.526843,-80.056743,0,1,9,66048,12,0,1,0,15.99,1.65,65.59,1816.5,22356.8,976537.81,0,2,14,9
236-91-1871,180045646059094,Fred,Adkins,M,3870 Mcintyre Village,Jackson Heights,NY,11372,40.7513,-73.883,66636,Field trials officer,1992-05-23,37107563518,adults_2550_male_urban.json,7c3452576593f801dbe1093033aa5cf7,2022-11-06,13:26:31,1667737591,shopping_pos,22.92,0,fraud_Lynch Ltd,41.013734,-73.272196,0,2,7,83747,11,0,6,1,85.54,17.86,64.63,3866.0,66874.16,672330.19,3,6,13,7
027-92-0886,4975330672938267,Thomas,Valdez,M,346 Christopher Port,Dumfries,VA,22025,38.5993,-77.3403,31637,Furniture conservator/restorer,1986-11-09,655841997993,adults_2550_male_urban.json,6d600010f25b2b36208d606fc0579b30,2023-03-15,16:53:38,1678895618,kids_pets,37.87,0,fraud_Gottlieb Group,37.603935,-76.879051,1,3,8,37423,20,0,2,0,48.69,15.94,4.54,1164.77,39812.02,406547.9,6,8,18,33
010-77-6376,4748520437914,Natalie,Carr,F,16585 Smith Shoals Apt. 422,Easley,SC,29640,34.829,-82.5796,60135,Accommodation manager,1959-04-30,907209628271,adults_50up_female_urban.json,1728d2deb18e46daa0d86055fec32c47,2022-05-15,02:21:41,1652577701,gas_transport,83.57,0,fraud_Bernhard Inc,34.177407,-82.89193,3,7,15,29388,5,0,6,1,9.3,84.1,68.08,784.54,73416.59,1000279.92,7,15,23,19
032-69-7184,30135251337323,Alexander,Adams,M,62629 Villanueva Place,Rochester,NY,14624,43.1216,-77.7311,478127,Copy,1953-03-23,315463820939,adults_50up_male_urban.json,00b7c45b251351afb156de3e5cf1a5e4,2022-08-05,07:43:05,1659681785,misc_pos,52.01,0,fraud_Herman Inc,44.05286,-76.80402,4,6,13,20540,4,0,4,0,26.17,31.21,29.84,4838.24,95526.23,299940.34,2,6,15,24
341-28-0129,213138040772809,Erika,Lee,F,3955 Bennett Prairie,Springfield,TN,37172,36.5018,-86.8769,28714,Press sub,2003-04-04,230012336412,young_adults_female_urban.json,dac6e8d411343dfdd11b700a1b3e3cde,2022-10-21,14:59:57,1666360797,shopping_pos,1.8,0,"fraud_Bernhard, Grant and Langworth",36.114813,-86.908025,0,4,14,37883,17,0,4,0,68.85,1.53,35.26,4621.05,55275.47,1083751.49,0,14,18,14
305-09-8205,6596640720919265,Sherri,Reynolds,F,057 Mccarthy Manor,San Marcos,CA,92078,33.1193,-117.185,89275,Forensic psychologist,1973-09-22,96138136409,adults_2550_female_urban.json,c773551fdd832fe4b47a4af5b5e6d608,2022-08-25,17:34:44,1661445284,shopping_net,284.66,0,fraud_Stamm-Witting,33.279687,-116.840782,2,3,8,80558,11,0,3,0,52.17,39.45,43.08,4469.33,96544.04,642524.98,5,13,15,50
363-57-9718,676360320995,Brandon,Morgan,M,59564 Avery Village,Highland,IL,62249,38.7631,-89.6789,15971,Textile designer,1965-07-16,258307151965,adults_50up_male_urban.json,b363d117376803054818d07ffadc3f1e,2022-09-26,03:34:13,1664159653,shopping_pos,59.68,0,fraud_Botsford Ltd,39.323489,-89.155809,2,2,7,8094,0,1,0,0,57.96,67.5,66.23,1980.76,35637.85,507423.55,5,15,15,32
626-47-6296,6011182892107582,Jessica,Robinson,F,97533 Gonzalez Greens,Los Angeles,CA,90022,34.0245,-118.1561,2383912,Technical sales engineer,2000-05-12,150084878979,young_adults_female_urban.json,2fde04f97dbd1390a4991f5a76bea680,2022-09-24,17:00:36,1664035236,shopping_net,14.59,0,"fraud_Mosciski, Ziemann and Farrell",34.853925,-117.734798,2,5,15,33143,23,1,5,1,16.36,71.01,57.9,901.63,35265.89,1020516.54,2,4,5,12
890-48-5327,6584732365337749,Jessica,King,F,2007 Harris Creek Suite 244,Fort Pierce,FL,34951,27.5391,-80.4052,89162,"Editor, film/video",1929-03-11,843643900137,adults_50up_female_urban.json,7cec3c1a111a9eaef562a9dc3600dcc4,2022-08-06,03:08:16,1659751696,misc_pos,131.16,0,fraud_Balistreri-Nader,28.253578,-79.729047,6,10,18,48074,8,0,5,1,71.07,20.29,32.92,3424.72,3079.91,206814.14,2,11,23,15
788-06-9127,4891077119918081211,Shelby,Bartlett,F,478 Oconnor Courts,Oklahoma City,OK,73122,35.5184,-97.6167,640470,"Designer, exhibition/display",1962-02-01,402211201664,adults_50up_female_urban.json,cf0c892676f2ad562ea07eaf70d18a8c,2022-12-15,19:58:44,1671130724,health_fitness,52.08,0,"fraud_Mante, Luettgen and Hackett",35.369948,-97.161213,1,2,8,5950,11,0,3,0,65.19,46.04,69.92,2717.51,91055.19,423582.2,6,14,19,16
423-10-0311,6582771146298129,Robert,Schwartz,M,41228 Rhonda Squares,Middlesboro,KY,40965,36.6172,-83.7231,13570,IT sales professional,1980-09-17,454633694919,adults_2550_male_urban.json,8ddcd431b5c2e0c5bb77269ee3bb578c,2022-08-31,16:56:30,1661961390,misc_pos,29.89,0,fraud_Haley Group,35.813432,-83.241757,1,5,12,7852,15,0,2,0,58.26,12.23,59.57,1674.54,41940.29,918374.4,3,12,19,19
064-68-6209,4406180833350479110,Pamela,Jensen,F,294 Tonya Lodge Apt. 269,Columbus,IN,47201,39.2055,-85.9317,67468,Microbiologist,2001-11-29,556430049069,young_adults_female_urban.json,c3dab36df8dd279a2a46fe02dd5cf3a8,2022-12-17,23:59:40,1671317980,food_dining,3.66,0,"fraud_Schumm, McLaughlin and Carter",39.104565,-86.479801,5,6,16,35927,9,0,5,1,45.15,77.33,45.85,1242.36,13666.5,351881.19,3,3,17,37
744-12-3595,2254615782872323,Sharon,Lopez,F,4038 Rachel Prairie,Fresno,CA,93702,36.74,-119.7532,570271,Intelligence analyst,2008-03-08,688342538967,young_adults_female_urban.json,5f40f1fe02a7b111ab19342253c1dbe3,2022-05-13,08:28:56,1652426936,gas_transport,46.62,0,fraud_Kling Inc,36.979055,-119.263043,1,1,9,80193,13,0,4,0,81.19,21.79,2.5,3574.19,60351.33,845542.63,7,8,10,17
443-71-6963,3516910330995995,Dalton,Ruiz,M,9697 Adam Trail,Beaver,WV,25813,37.7516,-81.0731,8063,Editorial assistant,1989-01-29,21826224959,adults_2550_male_urban.json,6d9ebbefe732ebb5987944c1e523fda3,2022-07-14,04:53:00,1657770780,grocery_pos,28.4,0,fraud_Deckow-O'Conner,36.845421,-80.782707,2,7,13,54019,19,0,3,0,60.44,34.53,58.08,1923.86,49529.8,584041.86,3,13,19,50
199-22-6676,3524591150335544,Johnny,Martinez,M,562 Mitchell Drives,Dallas,TX,75252,32.9968,-96.7921,1263321,"Librarian, academic",1979-09-10,278413494468,adults_2550_male_urban.json,ad20c9d3af72fbc0b1f4dd465f0f48b8,2022-08-14,01:41:04,1660437664,misc_net,7.8,0,fraud_Jaskolski-Vandervort,32.563498,-97.299556,5,8,15,76216,10,0,6,1,14.81,25.61,61.7,746.3,50174.5,730735.09,5,9,11,29
633-13-8077,6578005313449447,Barbara,Long,F,88165 Williams Junction,Lakewood,NJ,8701,40.085,-74.2042,92843,Housing manager/officer,1980-10-22,781341090767,adults_2550_female_urban.json,65a5717a948a555d347aae5163943e87,2023-03-10,16:01:25,1678460485,kids_pets,37.07,0,fraud_Larkin Ltd,40.481936,-74.673905,4,4,11,14704,18,0,4,0,31.45,48.27,8.99,4326.79,37495.3,472899.72,0,7,15,21
649-72-7171,6512177444156578,Donna,Meza,F,9824 Jason Plain Apt. 801,Phoenix,AZ,85018,33.4958,-111.9883,1312922,"Education officer, community",1983-03-19,754264704035,adults_2550_female_urban.json,d33bb377ee92973f70adf59dcc0e7e98,2022-07-25,00:17:22,1658704642,misc_net,74.75,0,"fraud_Johnson, Runolfsdottir and Mayer",33.025569,-112.873047,2,5,14,907,15,0,0,0,18.08,57.84,10.44,4280.22,32111.15,930912.43,4,9,16,39
885-68-2000,3504765954408889,Jonathan,Stephenson,M,2193 Kurt Course,Mullins,SC,29574,34.2044,-79.2542,11909,"Surveyor, building control",1964-09-14,20564131399,adults_50up_male_urban.json,684951fa9d0a0e6a8d285e644a45051a,2022-09-29,00:04:39,1664406279,shopping_pos,126.42,0,fraud_Conroy Ltd,34.099776,-79.276705,4,4,11,84804,19,0,3,0,88.44,73.86,12.64,1713.48,47117.26,461278.38,7,13,16,25
224-38-6902,3594469181403117,Olivia,Stevens,F,479 Melinda Brooks,Colorado Springs,CO,80906,38.7902,-104.8199,525713,Radiation protection practitioner,1980-08-09,681825344565,adults_2550_female_urban.json,08d98ad2dcc4cefaf930ab89f160d073,2023-03-26,15:22:39,1679840559,kids_pets,11.0,0,"fraud_Pouros, Walker and Spencer",38.338409,-105.66934,6,9,18,55119,6,0,6,1,85.3,17.6,3.05,3840.42,1397.3,480327.86,6,12,16,27
191-31-1149,3555134827676990,Tyler,Evans,M,0709 Mcmillan Ramp,Alexandria,VA,22309,38.7192,-77.1073,321490,"Production designer, theatre/television/film",1993-10-28,306722659623,adults_2550_male_urban.json,39e75b2f0f56290bcb47753286befe5d,2022-06-19,04:23:03,1655608983,grocery_net,86.18,0,fraud_Dicki Ltd,38.963524,-77.730842,5,10,15,42719,13,0,6,1,85.33,1.8,12.56,3007.96,17465.96,459260.58,0,7,9,22
378-99-9334,6521177800281050,Valerie,Stuart,F,030 Collins Stravenue,Fargo,ND,58102,46.9209,-96.8318,107957,Community education officer,2003-07-06,547078204200,young_adults_female_urban.json,198d218626ba399d01dec0d6df69c299,2022-08-03,19:39:57,1659551997,misc_net,9.96,0,fraud_Mante Group,47.453246,-97.311989,3,7,15,73341,6,0,2,0,70.88,74.16,6.92,1748.31,86382.93,264653.84,5,14,19,36
731-97-8658,3555015214414170,Heather,Osborn,F,3144 Hernandez Crossing Apt. 591,Fort Lauderdale,FL,33311,26.1421,-80.1728,711693,Counsellor,1957-01-18,729751297459,adults_50up_female_urban.json,515bcb55e0e4867e54070d6b995b6345,2022-08-13,10:34:45,1660383285,misc_pos,1.95,0,fraud_Thiel PLC,26.559471,-80.43368,0,5,12,56386,8,0,5,1,68.54,16.4,56.0,4280.96,6712.95,193380.34,1,12,23,27
251-41-5047,5298154158310149,Christopher,Oconnor,M,515 Thomas Meadow,Pegram,TN,37143,36.1129,-87.0316,3818,"Psychologist, clinical",1975-01-11,337381670237,adults_2550_male_urban.json,5c1864134a8d8b6c64b12c7653474e45,2022-09-25,23:54:34,1664146474,shopping_net,80.94,0,fraud_Fisher-Schowalter,36.637802,-87.021054,4,6,12,45160,6,0,6,1,89.28,42.2,15.65,629.63,75036.98,537347.9,6,8,15,30
686-46-2120,2267191543918164,Nicholas,Brown,M,15173 John Via,Buffalo,NY,14216,42.9499,-78.8599,564824,Camera operator,1936-03-05,300788381469,adults_50up_male_urban.json,a192d91bcd9bc820079cf1bab710cd7d,2023-03-17,23:29:09,1679092149,kids_pets,47.69,0,fraud_Nolan-Williamson,42.162013,-79.042725,0,0,8,82989,21,1,4,0,51.69,52.12,13.3,170.26,66354.58,202084.99,0,12,17,29
523-59-4637,4205480479169064017,Jennifer,Lowery,F,5636 Dickson Park,Oakland,CA,94601,37.7806,-122.2166,381459,Data processing manager,1977-08-28,341217707632,adults_2550_female_urban.json,e264c3cdce48505e97b7ecceab847f1e,2023-01-17,16:30:19,1673969419,home,5.52,0,fraud_White and Sons,37.453392,-122.338498,4,6,16,18056,7,0,1,0,15.09,43.17,18.99,2095.88,94010.71,1077997.96,7,10,11,19
321-25-8646,6011772539291466,Samuel,Coleman,M,26739 Jessica Vista Suite 943,La Habra,CA,90631,33.9331,-117.9494,67619,"Secretary, company",1994-07-18,214707886046,adults_2550_male_urban.json,4d582d22b708b3af72e2e89fbe3b7e5f,2022-05-24,05:00:47,1653364847,gas_transport,6.13,0,"fraud_Jenkins, Hauck and Friesen",34.535952,-117.90405,6,6,13,64306,14,0,1,0,35.07,14.47,30.93,866.46,70093.14,268081.72,6,7,16,44
409-54-1558,375452711116152,Robert,Hawkins,M,165 Parrish Stravenue Apt. 494,Ontario,OR,97914,44.0416,-116.9783,19205,Management consultant,1954-06-06,631805153549,adults_50up_male_urban.json,8f9e98d12ec0e71d869625bed55c4f9a,2022-08-21,03:19:41,1661048381,misc_pos,136.07,0,fraud_McGlynn-Jaskolski,43.838347,-116.07023,3,7,15,28191,1,1,6,1,82.14,38.85,27.56,278.67,4286.69,154466.7,7,11,19,19
366-87-2942,4423241758189788567,Alexander,Campbell,M,05867 Alvin Fork Apt. 970,Indianapolis,IN,46220,39.8647,-86.1182,910148,"Engineer, structural",1978-05-31,178157310932,adults_2550_male_urban.json,331eb35aeb8d081fddda75c14910a6bf,2022-07-29,06:09:20,1659071360,grocery_pos,42.17,0,fraud_Strosin-Cruickshank,40.72151,-85.99299,3,6,11,32720,9,0,4,0,52.22,69.55,26.47,1449.41,55991.84,589306.75,1,14,20,49
193-82-0092,6515214638230765,Christian,Kemp,M,76408 Richard Square,Jackson,MS,39208,32.2604,-90.0897,233060,Financial trader,1966-05-09,598989274778,adults_50up_male_urban.json,69d9060f69ce376107b4e9f2673b2199,2022-05-22,09:55:40,1653209740,gas_transport,243.7,0,"fraud_Streich, Hansen and Veum",31.41903,-91.025547,6,8,13,70421,8,0,6,1,29.6,59.88,46.22,2309.53,50208.05,411863.38,3,6,21,33
589-05-8010,180092855162151,Laura,Norman,F,6353 Tucker Garden Suite 589,Chicago,IL,60630,41.9699,-87.7603,2680484,Orthoptist,2007-03-05,537066227547,young_adults_female_urban.json,d00b3ffe1b19e11f89ab7d43fda9c39f,2022-07-24,19:30:39,1658687439,misc_net,9.04,0,fraud_Kuphal-Bartoletti,42.841536,-88.109802,0,0,9,60837,23,1,6,1,88.42,3.68,36.25,3936.38,93229.74,35706.6,1,15,15,37
367-69-0666,213148320296973,Kathryn,Thompson,F,062 Clayton Unions,Tuscola,IL,61953,39.7995,-88.2816,6216,Ergonomist,1998-01-06,756757006944,adults_2550_female_urban.json,23170a88679807e33ab7840fb5c5c94d,2022-05-29,02:54:41,1653789281,grocery_net,55.53,0,fraud_Kutch-Hegmann,39.340258,-87.644847,2,6,15,22305,1,1,6,1,86.31,9.13,36.07,3818.58,32948.21,718076.29,5,15,21,44
224-97-2089,4746352356118820384,Aaron,Cameron,M,621 Gonzalez Run Apt. 112,Kaneohe,HI,96744,21.4228,-157.8115,54247,Retail buyer,1984-08-17,89172577299,adults_2550_male_urban.json,3e432b5febaacf5226036d97eada1d4e,2022-12-19,14:54:41,1671458081,food_dining,48.01,0,"fraud_Turner, Ziemann and Lehner",22.157991,-156.870268,6,8,17,50690,8,0,0,0,18.91,49.67,69.0,2327.56,39309.24,837507.86,4,7,8,41
678-20-6697,4480405412733455,Anthony,Wise,M,3538 Singleton Wells Suite 236,Orlando,FL,32820,28.5725,-81.1219,878243,Counsellor,1976-12-16,571889393069,adults_2550_male_urban.json,93abfad34b3811a23103d51a9c9a6825,2023-03-16,17:43:09,1678984989,kids_pets,4.41,0,"fraud_Hauck, Dietrich and Funk",27.734692,-81.214093,1,2,7,23836,12,0,3,0,14.3,50.47,41.99,897.92,18690.8,299826.83,6,13,22,43
513-16-5904,4350629258099492,Amy,Hudson,F,73331 Lisa Village Apt. 865,Bedford,PA,15522,39.9908,-78.5261,12036,Legal secretary,1966-10-07,852134302355,adults_50up_female_urban.json,671f62aa1fdcbf91117fdadddfc67920,2022-09-05,08:47:03,1662364023,shopping_net,9.2,0,fraud_Medhurst PLC,39.210483,-78.64297,5,8,17,61710,21,1,0,0,87.95,1.29,21.19,3133.95,17072.78,1058090.49,0,15,23,23
829-50-9558,4775323863773645,Charles,Ramos,M,722 Lisa Grove Apt. 691,Gurnee,IL,60031,42.3669,-87.9452,37947,Print production planner,1973-10-27,815897242609,adults_2550_male_urban.json,a700058cee5adbedf4f2a1b20861a843,2022-06-30,03:13:18,1656555198,grocery_pos,28.81,0,fraud_Kutch and Sons,42.370479,-87.163579,5,8,13,66318,4,0,3,0,37.64,41.87,58.91,3741.89,55227.43,367733.12,4,12,22,39
879-45-6716,4276256059827,Kimberly,Young,F,9726 Cruz Ports,Catasauqua,PA,18032,40.6557,-75.4693,9285,"Administrator, Civil Service",1974-07-11,638371354366,adults_2550_female_urban.json,9afc84feddf6d6c5de1423fe00a95afd,2022-10-23,15:07:36,1666534056,shopping_pos,64.28,0,fraud_Pfeffer and Sons,41.077992,-75.828662,2,3,8,80579,18,0,6,1,18.51,3.02,63.49,3553.72,87767.37,796067.66,3,8,14,41
657-30-8634,4076144136585921,James,Reed,M,4647 Rebecca Unions Suite 023,Peoria,IL,61614,40.7681,-89.6026,142158,Forest/woodland manager,1992-03-26,287789040676,adults_2550_male_urban.json,db708bf801382635fabf645b041b724b,2023-03-26,23:27:04,1679869624,kids_pets,165.83,0,"fraud_Hauck, Dietrich and Funk",41.534986,-90.19676,3,3,9,16253,16,0,6,1,74.02,20.22,40.59,4464.64,66274.52,375284.33,4,10,21,38
522-30-0441,2292988577448300,Ryan,Ford,M,485 Jessica Crest Apt. 870,Montville,NJ,7045,40.9049,-74.3646,10127,Futures trader,1975-01-03,700028290756,adults_2550_male_urban.json,0e1538d8d7b85e9f65900656de3895b2,2022-07-07,02:18:34,1657156714,grocery_net,313.56,1,fraud_Cummings Group,41.073524,-73.624182,1,6,16,20618,17,0,3,0,73.1,81.53,66.63,4692.88,78016.29,56656.67,0,15,23,22
715-88-8107,4025227266191958,Rhonda,Carlson,F,594 Parker Crest Apt. 457,Chicago,IL,60619,41.7458,-87.6054,2680484,Chartered legal executive (England and Wales),1955-06-13,340506186817,adults_50up_female_urban.json,d5ad07a08ae10d573b277d5f343d5346,2022-09-21,02:16:17,1663722977,shopping_pos,43.05,0,"fraud_Weimann, Kuhic and Beahan",42.227331,-88.488679,1,4,14,8667,15,0,2,0,39.62,4.88,51.61,4255.43,97670.57,650129.52,1,14,23,24
